Rooms,Type,Price,Distance,Bathroom,Car,Region,LogPrice
5.0,h,1725000.0,4.3,2.0,2.0,Western Metropolitan,14.360737608447597
4.0,h,1460000.0,20.0,3.0,2.0,South-Eastern Metropolitan,14.19394699368452
3.0,h,2140000.0,7.2,2.0,2.0,Southern Metropolitan,14.576316386998034
4.0,h,985000.0,18.0,2.0,2.0,Eastern Metropolitan,13.800396920154226
5.0,h,955000.0,18.0,2.0,2.0,Eastern Metropolitan,13.769466619462868
5.0,h,1500000.0,18.0,3.5,2.0,Eastern Metropolitan,14.22097566607244
4.0,h,616000.0,28.5,2.0,2.0,South-Eastern Metropolitan,13.331002242515657
4.0,h,600000.0,19.6,2.0,2.0,Northern Metropolitan,13.304684934198283
3.0,h,480200.0,19.6,2.0,1.0,Northern Metropolitan,13.08195796276929
3.0,h,606000.0,19.6,2.0,2.0,Northern Metropolitan,13.314635265051452
4.0,t,1731000.0,7.5,3.5,2.0,Western Metropolitan,14.364209834158347
4.0,h,1910000.0,7.5,3.0,3.0,Western Metropolitan,14.462613800022813
3.0,h,600000.0,13.1,1.0,2.0,Northern Metropolitan,13.304684934198283
3.0,h,971000.0,13.1,1.0,1.0,Northern Metropolitan,13.786081747273462
4.0,h,642000.0,13.1,2.0,1.0,Northern Metropolitan,13.372343582672098
2.0,h,812000.0,13.1,1.0,1.0,Northern Metropolitan,13.607255619143816
3.0,h,1400000.0,3.4,1.0,1.0,Northern Metropolitan,14.151982794585487
2.0,h,647000.0,5.1,1.0,3.0,Western Metropolitan,13.380101573483037
4.0,h,1220000.0,15.4,2.0,2.0,Eastern Metropolitan,14.01436141670944
3.0,h,1253000.0,15.4,1.0,1.0,Eastern Metropolitan,14.041051233878205
6.0,h,1620000.0,15.4,3.0,2.0,Eastern Metropolitan,14.297936707208567
3.0,h,1057500.0,15.4,1.0,1.0,Eastern Metropolitan,13.87141818990257
4.0,h,636000.0,38.0,2.0,2.0,South-Eastern Metropolitan,13.36295384232226
3.0,h,485000.0,36.9,1.0,3.0,Eastern Victoria,13.091904169919621
4.0,h,1350000.0,45.9,2.0,8.0,Northern Victoria,14.115615150414612
4.0,h,650000.0,12.9,2.0,4.0,Western Metropolitan,13.38472764187182
3.0,h,1900000.0,7.3,1.0,1.0,Southern Metropolitan,14.457364444136669
4.0,h,1760000.0,16.7,2.0,2.0,Eastern Metropolitan,14.380824367014334
5.0,h,1863000.0,16.7,2.0,2.0,Eastern Metropolitan,14.437698649583725
3.0,h,1270100.0,16.7,1.0,2.0,Eastern Metropolitan,14.054606195492411
2.0,h,1801001.0,16.7,2.0,1.0,Eastern Metropolitan,14.403853179405024
3.0,h,750000.0,11.2,1.0,2.0,Northern Metropolitan,13.527828485512494
3.0,h,667000.0,11.2,1.0,2.0,Northern Metropolitan,13.410545324897761
3.0,h,720000.0,11.2,1.0,3.0,Northern Metropolitan,13.487006490992238
3.0,h,770000.0,11.2,1.0,2.0,Northern Metropolitan,13.554145793829866
3.0,t,720000.0,11.2,2.0,2.0,Northern Metropolitan,13.487006490992238
5.0,h,939000.0,11.2,2.0,3.0,Northern Metropolitan,13.7525707581904
3.0,h,750000.0,11.2,1.0,1.0,Northern Metropolitan,13.527828485512494
3.0,h,725000.0,11.2,2.0,4.0,Northern Metropolitan,13.493926933836812
2.0,h,825000.0,11.2,1.0,1.0,Northern Metropolitan,13.623138665316818
3.0,h,727000.0,16.1,1.0,1.0,Northern Metropolitan,13.496681756515656
3.0,h,960000.0,16.1,2.0,4.0,Northern Metropolitan,13.77468856344402
3.0,h,840000.0,11.2,1.0,2.0,Northern Metropolitan,13.641157170819497
3.0,h,2000000.0,13.8,1.0,2.0,Southern Metropolitan,14.508657738524219
3.0,h,1050000.0,13.8,1.0,2.0,Southern Metropolitan,13.864300722133706
3.0,u,1600000.0,6.2,2.0,2.0,Southern Metropolitan,14.28551418721001
3.0,h,1450000.0,6.2,1.0,3.0,Southern Metropolitan,14.187074114396758
4.0,h,971000.0,21.3,2.0,2.0,Eastern Metropolitan,13.786081747273462
4.0,h,1032000.0,8.8,1.0,2.0,Eastern Metropolitan,13.847009225023646
4.0,h,1190000.0,8.8,2.0,1.0,Eastern Metropolitan,13.989463865087712
3.0,h,1268000.0,16.0,1.0,2.0,Southern Metropolitan,14.052951413979308
4.0,h,685000.0,18.0,2.0,2.0,Western Metropolitan,13.437174117244362
4.0,h,630000.0,18.0,2.0,2.0,Western Metropolitan,13.353475098367715
3.0,h,542500.0,18.4,2.0,2.0,Western Metropolitan,13.203943364396752
3.0,u,441000.0,18.4,1.0,1.0,Western Metropolitan,12.996800154428984
3.0,h,2320000.0,7.8,2.0,2.0,Eastern Metropolitan,14.657077743642493
3.0,h,632500.0,14.0,1.0,2.0,Western Metropolitan,13.357435499583813
3.0,h,731000.0,15.5,2.0,1.0,Western Metropolitan,13.502168738731916
3.0,h,850000.0,11.7,1.0,1.0,Western Metropolitan,13.652991628466498
5.0,h,2372500.0,5.4,2.0,2.0,Southern Metropolitan,14.880221294956703
4.0,h,2015000.0,5.4,1.0,2.0,Southern Metropolitan,14.51612975336292
3.0,h,1900000.0,5.4,2.0,1.0,Southern Metropolitan,14.457364444136669
3.0,h,450000.0,14.0,1.0,1.0,Western Metropolitan,13.017002861746503
3.0,h,355000.0,31.7,1.0,4.0,Northern Victoria,12.779873068457553
4.0,h,710000.0,16.3,2.0,2.0,Northern Metropolitan,13.473020249017498
4.0,h,1111000.0,6.4,1.0,4.0,Western Metropolitan,13.920771068621766
4.0,h,2372500.0,5.9,2.0,2.0,Southern Metropolitan,14.774860779298876
4.0,h,2372500.0,8.4,2.0,3.0,Southern Metropolitan,15.02447090380125
3.0,h,845000.0,4.3,2.0,2.0,Western Metropolitan,13.64709190633931
3.0,h,545000.0,17.4,1.0,0.0,Northern Metropolitan,13.208541073645382
3.0,h,385000.0,31.7,1.0,1.0,Western Victoria,12.86099861326992
4.0,h,451000.0,29.8,2.0,2.0,Western Victoria,13.019222618484815
3.0,h,425000.0,29.8,1.0,4.0,Western Victoria,12.959844447906553
3.0,h,476000.0,29.8,1.0,2.0,Western Victoria,13.073173133213556
4.0,h,484000.0,31.7,2.0,2.0,Northern Victoria,13.089840185698769
3.0,h,413000.0,31.7,2.0,2.0,Northern Victoria,12.931202871943169
4.0,h,1125000.0,20.0,2.0,2.0,South-Eastern Metropolitan,13.933293593620657
2.0,h,780000.0,20.0,2.0,2.0,South-Eastern Metropolitan,13.567049198665774
4.0,h,705000.0,25.9,2.0,3.0,Northern Metropolitan,13.465953081794405
4.0,h,640000.0,17.9,2.0,2.0,Northern Metropolitan,13.369223455335854
3.0,h,665000.0,17.9,1.0,2.0,Northern Metropolitan,13.407542319637992
3.0,h,660000.0,17.9,2.0,3.0,Northern Metropolitan,13.399995114002609
4.0,h,675000.0,17.9,2.0,2.0,Northern Metropolitan,13.422467969854667
3.0,h,1070000.0,17.2,1.0,1.0,Eastern Metropolitan,13.883169206438088
3.0,h,985000.0,17.2,1.0,1.0,Eastern Metropolitan,13.800396920154226
3.0,h,1050000.0,17.2,1.0,2.0,Eastern Metropolitan,13.864300722133706
4.0,h,1310000.0,6.2,1.0,2.0,Western Metropolitan,14.085537695177335
3.0,h,1610000.0,6.2,1.0,1.0,Western Metropolitan,14.291744736960645
2.0,h,1150000.0,6.2,1.0,2.0,Western Metropolitan,13.955272500339433
4.0,h,1780000.0,6.2,2.0,2.0,Western Metropolitan,14.392123922268269
5.0,h,740000.0,26.5,2.0,2.0,Eastern Victoria,13.514405465180353
3.0,h,801000.0,21.5,1.0,2.0,South-Eastern Metropolitan,13.593616226050496
3.0,h,1400000.0,14.2,1.0,1.0,Eastern Metropolitan,14.151982794585487
4.0,h,980000.0,14.2,2.0,2.0,Eastern Metropolitan,13.795307850646754
3.0,h,960000.0,18.8,2.0,2.0,South-Eastern Metropolitan,13.77468856344402
3.0,h,925000.0,18.8,1.0,2.0,South-Eastern Metropolitan,13.737549016494562
3.0,h,900000.0,6.2,1.0,1.0,Western Metropolitan,13.710150042306449
3.0,t,970000.0,10.4,2.0,2.0,Western Metropolitan,13.785051350479566
3.0,h,630000.0,22.7,1.0,1.0,South-Eastern Metropolitan,13.353475098367715
3.0,h,1500000.0,5.3,2.0,1.0,Northern Metropolitan,14.22097566607244
2.0,h,1701000.0,5.3,1.0,2.0,Northern Metropolitan,14.346726871378
2.0,h,1225000.0,5.3,1.0,1.0,Northern Metropolitan,14.018451401960965
3.0,h,1900000.0,5.3,2.0,3.0,Northern Metropolitan,14.457364444136669
2.0,h,1295000.0,5.3,1.0,1.0,Northern Metropolitan,14.074021253115776
3.0,h,989000.0,5.3,2.0,1.0,Northern Metropolitan,13.804449610604848
4.0,h,2025000.0,5.3,1.0,3.0,Northern Metropolitan,14.521080258522776
3.0,h,1205000.0,5.3,1.0,1.0,Northern Metropolitan,14.001990124906893
3.0,h,891000.0,11.2,1.0,2.0,Northern Metropolitan,13.700099706452946
4.0,h,1160000.0,12.3,3.0,2.0,Southern Metropolitan,13.963930563082547
4.0,h,1021000.0,15.5,2.0,2.0,South-Eastern Metropolitan,13.836293097146802
3.0,h,1050000.0,15.5,2.0,2.0,South-Eastern Metropolitan,13.864300722133706
3.0,h,750000.0,8.5,2.0,1.0,Northern Metropolitan,13.527828485512494
3.0,h,743000.0,8.5,1.0,1.0,Northern Metropolitan,13.518451323699896
2.0,h,1410000.0,3.5,2.0,2.0,Southern Metropolitan,14.15910026235435
3.0,h,2372500.0,4.6,1.0,1.0,Southern Metropolitan,14.888805038648094
3.0,h,2372500.0,4.6,2.0,1.0,Southern Metropolitan,14.994165554305921
3.0,h,820000.0,8.4,1.0,1.0,Northern Metropolitan,13.617059619240436
4.0,h,1380000.0,8.4,2.0,3.0,Northern Metropolitan,14.137594057133388
3.0,h,1045000.0,8.4,1.0,2.0,Northern Metropolitan,13.85952744338105
2.0,h,1252500.0,3.5,1.0,0.0,Northern Metropolitan,14.040652111941156
3.0,h,1210000.0,12.0,1.0,1.0,Northern Metropolitan,14.006130917572923
3.0,h,780000.0,12.0,1.0,1.0,Northern Metropolitan,13.567049198665774
3.0,h,770000.0,12.0,1.0,1.0,Northern Metropolitan,13.554145793829866
4.0,h,1150000.0,19.9,2.0,1.0,Eastern Metropolitan,13.955272500339433
3.0,h,893500.0,19.9,2.0,2.0,Eastern Metropolitan,13.70290161358162
4.0,h,865000.0,19.9,2.0,2.0,Eastern Metropolitan,13.670484785914017
4.0,h,1001000.0,23.5,2.0,2.0,South-Eastern Metropolitan,13.816510058297357
3.0,h,531000.0,20.6,2.0,1.0,Northern Metropolitan,13.182517300224076
3.0,h,591000.0,20.6,2.0,2.0,Northern Metropolitan,13.289571296388235
4.0,h,635000.0,20.5,2.0,2.0,Northern Metropolitan,13.36138027787483
5.0,h,810000.0,20.5,3.0,2.0,Northern Metropolitan,13.604789526648622
4.0,h,637500.0,20.5,2.0,2.0,Northern Metropolitan,13.365309556014719
4.0,h,652000.0,20.5,3.0,2.0,Northern Metropolitan,13.38779984090879
3.0,h,833000.0,22.2,1.0,4.0,South-Eastern Metropolitan,13.632788921148979
3.0,h,622000.0,14.0,1.0,8.0,Western Metropolitan,13.340695371721317
3.0,h,1300000.0,8.2,1.0,2.0,Western Metropolitan,14.077874822431765
2.0,h,1240000.0,8.2,1.0,1.0,Western Metropolitan,14.03062193758122
3.0,h,468000.0,31.7,2.0,0.0,Western Metropolitan,13.056223574899784
4.0,h,420000.0,31.7,1.0,2.0,Western Metropolitan,12.948009990259552
4.0,h,608000.0,31.7,2.0,2.0,Western Metropolitan,13.317930160948304
4.0,h,550000.0,31.7,2.0,5.0,Western Metropolitan,13.217673557208654
3.0,h,427500.0,31.7,1.0,3.0,Western Metropolitan,12.965709567358951
3.0,h,670000.0,10.5,2.0,2.0,Western Metropolitan,13.415032991367148
3.0,h,885000.0,10.5,2.0,1.0,Western Metropolitan,13.693342923990066
2.0,h,730000.0,10.5,1.0,0.0,Western Metropolitan,13.500799813124575
3.0,h,927500.0,10.5,1.0,4.0,Western Metropolitan,13.740248073463727
4.0,h,945800.0,10.5,1.0,3.0,Western Metropolitan,13.759786409191912
3.0,h,695000.0,10.5,1.0,4.0,Western Metropolitan,13.45166712454693
4.0,h,2372500.0,10.2,2.0,3.0,Southern Metropolitan,14.880221294956703
2.0,h,1170000.0,10.2,1.0,2.0,Southern Metropolitan,13.972514306773938
3.0,h,575000.0,18.4,2.0,2.0,Western Metropolitan,13.262125319779487
4.0,h,1168888.0,15.5,2.0,2.0,Eastern Metropolitan,13.971563427481055
6.0,h,2372500.0,15.5,3.5,3.0,Eastern Metropolitan,14.924073177485552
4.0,h,1500000.0,15.5,2.0,2.0,Eastern Metropolitan,14.22097566607244
3.0,h,1300000.0,12.4,1.0,1.0,Eastern Metropolitan,14.077874822431765
4.0,h,1699000.0,12.4,2.0,2.0,Eastern Metropolitan,14.34555040065407
5.0,h,2325000.0,12.4,3.5,2.0,Eastern Metropolitan,14.659230597003594
4.0,h,1130000.0,12.4,2.0,1.0,Eastern Metropolitan,13.937728190688523
4.0,h,1200000.0,12.4,2.0,3.0,Eastern Metropolitan,13.997832114758229
4.0,h,841000.0,15.3,2.0,2.0,Northern Metropolitan,13.642346938955086
3.0,h,651000.0,12.9,1.0,0.0,Western Metropolitan,13.386264921190707
3.0,h,666000.0,12.9,2.0,1.0,Western Metropolitan,13.409044949522526
4.0,h,906000.0,14.7,2.0,2.0,Eastern Metropolitan,13.716794585025117
4.0,h,1085000.0,14.7,3.0,2.0,Eastern Metropolitan,13.897090544956697
3.0,h,1261000.0,14.7,1.0,4.0,Eastern Metropolitan,14.047415614947056
5.0,h,1205000.0,14.7,2.0,2.0,Eastern Metropolitan,14.001990124906893
3.0,h,860000.0,21.1,2.0,2.0,Eastern Metropolitan,13.664687668229691
4.0,h,900000.0,14.7,3.0,4.0,Western Metropolitan,13.710150042306449
3.0,h,425000.0,14.7,1.0,2.0,Western Metropolitan,12.959844447906553
3.0,h,580000.0,14.7,2.0,2.0,Western Metropolitan,13.270783382522602
3.0,h,931000.0,14.7,1.0,2.0,Western Metropolitan,13.744014556259204
3.0,h,430000.0,14.7,1.0,0.0,Western Metropolitan,12.971540487669746
3.0,h,465000.0,14.7,1.0,2.0,Western Metropolitan,13.049792684569493
4.0,h,500000.0,14.7,2.0,2.0,Western Metropolitan,13.122363377404328
2.0,h,580000.0,6.4,1.0,1.0,Western Metropolitan,13.270783382522602
3.0,h,895000.0,6.4,1.0,1.0,Western Metropolitan,13.704578997256993
4.0,h,1378000.0,6.4,2.0,6.0,Western Metropolitan,14.136143730555741
3.0,h,1470000.0,3.1,2.0,1.0,Northern Metropolitan,14.20077295875492
2.0,h,1200000.0,6.8,1.0,1.0,Western Metropolitan,13.997832114758229
4.0,h,463000.0,27.2,2.0,2.0,Western Metropolitan,13.045482333068371
4.0,h,1343000.0,6.3,2.0,3.0,Western Metropolitan,14.110416475505374
3.0,h,970000.0,10.4,1.0,2.0,Western Metropolitan,13.785051350479566
4.0,h,790000.0,10.4,2.0,1.0,Western Metropolitan,13.579788224443204
3.0,h,1025000.0,10.4,1.0,1.0,Western Metropolitan,13.840203170554645
4.0,u,1160000.0,11.0,3.0,3.0,Western Metropolitan,13.963930563082547
3.0,h,925000.0,11.0,1.0,4.0,Western Metropolitan,13.737549016494562
3.0,h,718000.0,15.5,2.0,4.0,Western Metropolitan,13.484224848030362
5.0,h,800000.0,9.4,2.0,4.0,Western Metropolitan,13.592367006650065
2.0,h,595000.0,12.8,1.0,1.0,Western Metropolitan,13.296316684527767
2.0,h,1200000.0,10.2,1.0,4.0,Southern Metropolitan,13.997832114758229
3.0,h,1183000.0,10.2,1.0,2.0,Southern Metropolitan,13.983564142960525
3.0,h,1000000.0,21.5,1.0,2.0,South-Eastern Metropolitan,13.815510557964274
3.0,h,830000.0,21.5,1.0,2.0,South-Eastern Metropolitan,13.62918097977278
3.0,h,727500.0,9.5,1.0,1.0,Western Metropolitan,13.497369278027785
5.0,h,2372500.0,7.9,3.5,2.0,Southern Metropolitan,15.341566861459324
4.0,h,1960000.0,9.7,2.0,2.0,Southern Metropolitan,14.4884550312067
3.0,h,910000.0,23.2,3.0,4.0,Eastern Metropolitan,13.721199878493033
3.0,h,862000.0,23.2,2.0,2.0,Eastern Metropolitan,13.66701054964583
5.0,h,822000.0,23.2,3.0,6.0,Eastern Metropolitan,13.619495674038317
2.0,u,652000.0,23.2,1.0,1.0,Eastern Metropolitan,13.38779984090879
3.0,t,1185000.0,11.4,2.0,2.0,Southern Metropolitan,13.985253332551368
3.0,h,1100000.0,13.8,1.0,2.0,Southern Metropolitan,13.9108207377686
4.0,h,1420000.0,13.8,2.0,4.0,Southern Metropolitan,14.166167429577444
3.0,h,490000.0,35.2,1.0,1.0,Eastern Victoria,13.102160670086809
5.0,h,1570000.0,13.4,3.5,6.0,Eastern Metropolitan,14.266586177324491
4.0,h,1300000.0,13.4,2.0,0.0,Eastern Metropolitan,14.077874822431765
3.0,h,950000.0,13.4,2.0,1.0,Eastern Metropolitan,13.764217263576723
3.0,h,1050000.0,13.4,1.0,4.0,Eastern Metropolitan,13.864300722133706
3.0,h,629000.0,25.0,1.0,1.0,Eastern Metropolitan,13.351886535682578
3.0,h,850000.0,8.6,2.0,2.0,Western Metropolitan,13.652991628466498
3.0,h,825000.0,16.1,2.0,2.0,Eastern Metropolitan,13.623138665316818
3.0,h,2350000.0,10.5,2.0,1.0,Southern Metropolitan,14.669925886120343
3.0,h,1900000.0,10.5,2.0,2.0,Southern Metropolitan,14.457364444136669
4.0,h,2372500.0,10.3,2.0,2.0,Southern Metropolitan,14.946912669455374
2.0,h,1262000.0,10.3,1.0,2.0,Southern Metropolitan,14.048208322083296
3.0,h,1880000.0,10.3,1.0,2.0,Southern Metropolitan,14.446782334806132
2.0,h,1011000.0,5.2,1.0,1.0,Northern Metropolitan,13.82645049800261
3.0,h,1150000.0,5.2,1.0,2.0,Northern Metropolitan,13.955272500339433
2.0,h,970000.0,5.2,1.0,0.0,Northern Metropolitan,13.785051350479566
4.0,h,1665000.0,5.2,3.0,2.0,Northern Metropolitan,14.325335681396682
3.0,h,1255000.0,5.2,1.0,2.0,Northern Metropolitan,14.042646130548022
3.0,h,1182000.0,10.8,2.0,3.0,Eastern Metropolitan,13.98271847694818
4.0,h,870000.0,12.1,2.0,2.0,Northern Metropolitan,13.676248490630767
3.0,h,679000.0,14.8,2.0,2.0,Western Metropolitan,13.428376406540833
3.0,h,1827000.0,7.7,2.0,2.0,Southern Metropolitan,14.418185835360143
4.0,h,2372500.0,1.6,1.0,2.0,Northern Metropolitan,15.157069025242773
3.0,h,1580000.0,3.5,1.0,1.0,Northern Metropolitan,14.27293540500315
2.0,h,1100000.0,10.1,1.0,2.0,Southern Metropolitan,13.9108207377686
4.0,t,1675000.0,8.7,3.0,2.0,Southern Metropolitan,14.331323723241304
3.0,h,1120000.0,11.7,1.0,0.0,Southern Metropolitan,13.928839243271277
3.0,h,800000.0,17.9,1.0,2.0,Southern Metropolitan,13.592367006650065
3.0,h,950000.0,17.9,2.0,2.0,Southern Metropolitan,13.764217263576723
3.0,h,888000.0,17.9,1.0,2.0,Southern Metropolitan,13.696727021974308
3.0,h,799000.0,17.5,1.0,2.0,South-Eastern Metropolitan,13.591116224748411
3.0,h,1300000.0,3.6,1.0,0.0,Northern Metropolitan,14.077874822431765
4.0,h,1090000.0,6.7,2.0,3.0,Northern Metropolitan,13.901688254205327
2.0,h,730000.0,6.7,1.0,1.0,Northern Metropolitan,13.500799813124575
3.0,h,950000.0,6.7,1.0,2.0,Northern Metropolitan,13.764217263576723
3.0,h,800000.0,6.7,1.0,2.0,Northern Metropolitan,13.592367006650065
2.0,h,1079500.0,2.0,1.0,1.0,Northern Metropolitan,13.892008528937
2.0,t,380000.0,20.6,1.0,1.0,Northern Metropolitan,12.84792653170257
3.0,h,590500.0,20.6,2.0,0.0,Northern Metropolitan,13.288724914619554
4.0,h,640000.0,20.6,2.0,2.0,Northern Metropolitan,13.369223455335854
3.0,h,1245000.0,2.4,1.0,2.0,Northern Metropolitan,14.034646087880946
4.0,h,2372500.0,7.9,2.0,2.0,Southern Metropolitan,15.118423310145113
5.0,h,2372500.0,7.9,2.0,2.0,Southern Metropolitan,14.940440154949757
3.0,h,588000.0,21.8,1.0,2.0,Northern Victoria,13.284482226880764
3.0,h,700000.0,21.8,1.0,1.0,Northern Victoria,13.458835614025542
4.0,h,839000.0,22.2,2.0,2.0,South-Eastern Metropolitan,13.639965985449344
3.0,h,952000.0,22.2,1.0,2.0,South-Eastern Metropolitan,13.766320313773502
3.0,h,1150000.0,12.4,1.0,2.0,Eastern Metropolitan,13.955272500339433
4.0,h,1198000.0,14.3,2.0,2.0,Eastern Metropolitan,13.996164057657532
4.0,h,1420000.0,14.3,2.0,2.0,Eastern Metropolitan,14.166167429577444
3.0,h,470000.0,25.9,1.0,2.0,Northern Victoria,13.060487973686241
3.0,h,656000.0,28.5,1.0,2.0,South-Eastern Metropolitan,13.393916067926225
2.0,h,432000.0,19.6,1.0,1.0,Northern Metropolitan,12.976180867226248
4.0,h,611000.0,19.6,2.0,2.0,Northern Metropolitan,13.322852238153732
3.0,h,610000.0,19.6,1.0,1.0,Northern Metropolitan,13.321214236149494
3.0,h,571550.0,19.6,2.0,2.0,Northern Metropolitan,13.256107247453924
3.0,h,658000.0,19.6,2.0,1.0,Northern Metropolitan,13.396960210307455
5.0,h,2200000.0,7.5,3.0,2.0,Western Metropolitan,14.603967918328545
4.0,h,1300000.0,5.7,1.0,2.0,Northern Metropolitan,14.077874822431765
3.0,h,767500.0,13.1,1.0,2.0,Northern Metropolitan,13.55089375844349
3.0,h,783000.0,13.1,1.0,1.0,Northern Metropolitan,13.57088797497294
3.0,h,755000.0,24.8,1.0,1.0,Eastern Metropolitan,13.534473028231162
2.0,h,1930000.0,2.1,2.0,1.0,Northern Metropolitan,14.473030560881067
4.0,h,814250.0,38.0,2.0,2.0,South-Eastern Metropolitan,13.61002272313848
5.0,h,840000.0,38.0,3.0,2.0,South-Eastern Metropolitan,13.641157170819497
4.0,h,560000.0,38.0,1.0,4.0,South-Eastern Metropolitan,13.235692062711331
3.0,h,636000.0,38.0,1.0,1.0,South-Eastern Metropolitan,13.36295384232226
3.0,h,672500.0,38.0,2.0,3.0,South-Eastern Metropolitan,13.418757390458131
2.0,h,574000.0,38.0,1.0,4.0,South-Eastern Metropolitan,13.260384675301703
4.0,h,1150000.0,38.0,3.0,3.0,South-Eastern Metropolitan,13.955272500339433
3.0,h,1200000.0,38.0,2.0,2.0,South-Eastern Metropolitan,13.997832114758229
3.0,h,616000.0,45.9,2.0,3.0,Northern Victoria,13.331002242515657
3.0,h,620000.0,12.9,2.0,3.0,Western Metropolitan,13.337474757021274
3.0,h,730000.0,12.9,3.0,2.0,Western Metropolitan,13.500799813124575
4.0,h,1735000.0,7.3,3.0,2.0,Southern Metropolitan,14.366517971363097
2.0,t,530000.0,11.2,1.0,2.0,Northern Metropolitan,13.180632285528304
2.0,h,637000.0,11.2,1.0,2.0,Northern Metropolitan,13.3645249345543
2.0,h,628000.0,11.2,1.0,4.0,Northern Metropolitan,13.350295445450335
2.0,h,1245000.0,11.2,1.0,2.0,Northern Metropolitan,14.034646087880946
3.0,h,885000.0,11.2,1.0,2.0,Northern Metropolitan,13.693342923990066
4.0,h,801000.0,11.2,1.0,4.0,Northern Metropolitan,13.593616226050496
2.0,h,900000.0,11.2,1.0,5.0,Northern Metropolitan,13.710150042306449
3.0,h,790000.0,12.9,2.0,4.0,Western Metropolitan,13.579788224443204
3.0,t,700000.0,12.9,2.0,2.0,Western Metropolitan,13.458835614025542
4.0,h,1260000.0,12.9,2.0,4.0,Western Metropolitan,14.04662227892766
4.0,h,1215000.0,16.1,2.0,2.0,Northern Metropolitan,14.010254634756786
3.0,h,760000.0,16.1,1.0,2.0,Northern Metropolitan,13.541073712262515
6.0,h,1515000.0,20.4,2.0,6.0,Northern Metropolitan,14.230925996925606
4.0,h,690000.0,20.4,2.0,2.0,Northern Metropolitan,13.444446876573442
4.0,h,679000.0,20.4,3.0,2.0,Northern Metropolitan,13.428376406540833
3.0,h,772500.0,11.2,2.0,2.0,Northern Metropolitan,13.557387287754038
3.0,h,1500000.0,13.8,2.0,2.0,Southern Metropolitan,14.22097566607244
4.0,h,1330000.0,13.8,1.0,2.0,Southern Metropolitan,14.100689500197937
4.0,h,2055000.0,5.3,2.0,2.0,Southern Metropolitan,14.535786405912472
3.0,h,1430000.0,16.0,2.0,2.0,Southern Metropolitan,14.17318500223609
4.0,h,666000.0,18.0,2.0,2.0,Western Metropolitan,13.409044949522526
5.0,h,700000.0,18.0,2.0,2.0,Western Metropolitan,13.458835614025542
3.0,h,505000.0,18.4,1.0,1.0,Western Metropolitan,13.132313708257497
3.0,h,525000.0,18.4,2.0,1.0,Western Metropolitan,13.17115354157376
4.0,h,1095000.0,7.8,2.0,3.0,Eastern Metropolitan,13.906264921232738
2.0,h,1395000.0,7.8,1.0,1.0,Eastern Metropolitan,14.148404973237604
3.0,h,455000.0,14.0,1.0,1.0,Northern Metropolitan,13.028052697933088
3.0,h,670000.0,15.5,2.0,4.0,Western Metropolitan,13.415032991367148
6.0,h,1130000.0,11.7,3.0,2.0,Western Metropolitan,13.937728190688523
4.0,h,975000.0,11.7,2.0,2.0,Western Metropolitan,13.790192749979985
3.0,t,780000.0,11.7,2.0,1.0,Western Metropolitan,13.567049198665774
5.0,h,550000.0,10.4,2.0,2.0,Western Metropolitan,13.217673557208654
5.0,h,2300000.0,7.3,2.0,3.0,Southern Metropolitan,14.648419680899378
3.0,h,1702000.0,7.3,1.0,2.0,Southern Metropolitan,14.347314588115456
3.0,h,715000.0,25.2,1.0,2.0,South-Eastern Metropolitan,13.480037821676145
3.0,h,770000.0,25.2,1.0,2.0,South-Eastern Metropolitan,13.554145793829866
2.0,h,830000.0,26.0,1.0,1.0,Eastern Metropolitan,13.62918097977278
4.0,h,665000.0,14.0,2.0,2.0,Western Metropolitan,13.407542319637992
3.0,h,1250000.0,6.4,2.0,1.0,Western Metropolitan,14.038654109278484
4.0,h,439000.0,31.7,2.0,2.0,Northern Victoria,12.992254692057308
3.0,h,707000.0,16.3,1.0,1.0,Northern Metropolitan,13.468785944878709
